id,id_2,X,Y,InsPixel,NDVIPixel
"8485","1",23317.065686000001733,197883.704557999997633,463953.18750,0.35897
"8486","1",23317.565686000001733,197883.704557999997633,343538.56250,0.26136
"8487","1",23318.065686000001733,197883.704557999997633,416731.53125,0.27393
"8488","1",23318.565686000001733,197883.704557999997633,447682.90625,0.26220
"8489","1",23319.065686000001733,197883.704557999997633,428629.15625,0.24324
"8490","1",23319.565686000001733,197883.704557999997633,441104.21875,0.24786
"8491","1",23320.065686000001733,197883.704557999997633,294977.37500,0.21591
"8492","1",23320.565686000001733,197883.704557999997633,426766.34375,0.29167
"8493","1",23321.065686000001733,197883.704557999997633,385394.28125,0.38340
"8494","1",23321.565686000001733,197883.704557999997633,374193.06250,0.29231
"8495","1",23322.065686000001733,197883.704557999997633,345825.81250,0.25786
"8496","1",23322.565686000001733,197883.704557999997633,320603.31250,0.25000
"8497","1",23323.065686000001733,197883.704557999997633,304676.56250,0.26861
"8498","1",23323.565686000001733,197883.704557999997633,401508.84375,0.28617
"8499","1",23324.065686000001733,197883.704557999997633,450651.40625,0.30091
"8538","1",23237.065686000001733,197883.204557999997633,408650.00000,0.19198
"8539","1",23237.565686000001733,197883.204557999997633,425987.06250,0.27564
"8540","1",23238.065686000001733,197883.204557999997633,396804.28125,0.21330
"8541","1",23238.565686000001733,197883.204557999997633,399657.53125,0.25260
"8542","1",23239.065686000001733,197883.204557999997633,455849.90625,0.20627
"8543","1",23239.565686000001733,197883.204557999997633,468025.96875,0.14573
"8544","1",23240.065686000001733,197883.204557999997633,446048.62500,0.12655
"8545","1",23240.565686000001733,197883.204557999997633,444219.65625,0.21490
"8546","1",23241.065686000001733,197883.204557999997633,421193.59375,0.16757
"8547","1",23241.565686000001733,197883.204557999997633,420333.46875,0.22308
"8548","1",23242.065686000001733,197883.204557999997633,429945.46875,0.17647
"8549","1",23242.565686000001733,197883.204557999997633,429091.03125,0.18431
"8550","1",23243.065686000001733,197883.204557999997633,422915.93750,0.21239
"8551","1",23243.565686000001733,197883.204557999997633,432574.21875,0.17219
"8552","1",23244.065686000001733,197883.204557999997633,445328.43750,0.13072
"8553","1",23244.565686000001733,197883.204557999997633,445862.59375,0.22857
"8554","1",23245.065686000001733,197883.204557999997633,453613.15625,0.13165
"8555","1",23245.565686000001733,197883.204557999997633,449668.31250,0.23343
"8556","1",23246.065686000001733,197883.204557999997633,434870.28125,0.19658
"8557","1",23246.565686000001733,197883.204557999997633,431357.65625,0.18414
"8558","1",23247.065686000001733,197883.204557999997633,387268.75000,0.24204
"8559","1",23247.565686000001733,197883.204557999997633,407018.28125,0.18182
"8560","1",23248.065686000001733,197883.204557999997633,416113.37500,0.23288
"8561","1",23248.565686000001733,197883.204557999997633,391741.68750,0.20627
"8562","1",23249.065686000001733,197883.204557999997633,371672.75000,0.23563
"8563","1",23249.565686000001733,197883.204557999997633,431057.59375,0.25275
"8564","1",23250.065686000001733,197883.204557999997633,354208.93750,0.30719
"8565","1",23250.565686000001733,197883.204557999997633,422881.62500,0.31944
"8566","1",23251.065686000001733,197883.204557999997633,390842.34375,0.27385
"8567","1",23251.565686000001733,197883.204557999997633,393181.31250,0.23989
"8568","1",23252.065686000001733,197883.204557999997633,409095.68750,0.24000
"8569","1",23252.565686000001733,197883.204557999997633,405980.40625,0.21212
"8570","1",23253.065686000001733,197883.204557999997633,413402.53125,0.37975
"8571","1",23253.565686000001733,197883.204557999997633,418591.93750,0.21716
"8572","1",23254.065686000001733,197883.204557999997633,431631.34375,0.40996
"8573","1",23254.565686000001733,197883.204557999997633,437872.06250,0.26531
"8574","1",23255.065686000001733,197883.204557999997633,415813.81250,0.25882
"8575","1",23255.565686000001733,197883.204557999997633,403081.56250,0.28125
"8576","1",23256.065686000001733,197883.204557999997633,432001.87500,0.25648
"8577","1",23256.565686000001733,197883.204557999997633,386522.84375,0.29781
"8578","1",23257.065686000001733,197883.204557999997633,399626.40625,0.29483
"8579","1",23257.565686000001733,197883.204557999997633,436568.71875,0.35821
"8580","1",23258.065686000001733,197883.204557999997633,439912.56250,0.21884
"8581","1",23258.565686000001733,197883.204557999997633,446783.06250,0.30986
"8582","1",23259.065686000001733,197883.204557999997633,416316.56250,0.32616
"8583","1",23259.565686000001733,197883.204557999997633,430741.31250,0.17493
"8584","1",23260.065686000001733,197883.204557999997633,409946.18750,0.26377
"8585","1",23260.565686000001733,197883.204557999997633,419021.81250,0.30000
"8586","1",23261.065686000001733,197883.204557999997633,402294.84375,0.26901
"8587","1",23261.565686000001733,197883.204557999997633,396721.93750,0.27221
"8588","1",23262.065686000001733,197883.204557999997633,390747.84375,0.30000
"8589","1",23262.565686000001733,197883.204557999997633,408427.87500,0.18499
"8590","1",23263.065686000001733,197883.204557999997633,408352.34375,0.17048
"8591","1",23263.565686000001733,197883.204557999997633,429109.65625,0.32530
"8592","1",23264.065686000001733,197883.204557999997633,441463.43750,0.23656
"8593","1",23264.565686000001733,197883.204557999997633,425272.15625,0.28488
"8594","1",23265.065686000001733,197883.204557999997633,412020.65625,0.19774
"8595","1",23265.565686000001733,197883.204557999997633,404044.00000,0.22289
"8596","1",23266.065686000001733,197883.204557999997633,413119.90625,0.20000
"8597","1",23266.565686000001733,197883.204557999997633,434018.96875,0.18436
"8598","1",23267.065686000001733,197883.204557999997633,443624.87500,0.16435
"8599","1",23267.565686000001733,197883.204557999997633,440805.53125,0.17073
"8600","1",23268.065686000001733,197883.204557999997633,444045.09375,0.13812
"8601","1",23268.565686000001733,197883.204557999997633,442442.06250,0.13089
"8602","1",23269.065686000001733,197883.204557999997633,446549.50000,0.16062
"8603","1",23269.565686000001733,197883.204557999997633,454853.84375,0.08223
"8604","1",23270.065686000001733,197883.204557999997633,466536.56250,0.15183
"8605","1",23270.565686000001733,197883.204557999997633,453214.87500,0.22636
"8606","1",23271.065686000001733,197883.204557999997633,449875.09375,0.17549
"8607","1",23271.565686000001733,197883.204557999997633,455347.25000,0.11594
"8608","1",23272.065686000001733,197883.204557999997633,449982.59375,0.14373
"8609","1",23272.565686000001733,197883.204557999997633,456988.18750,0.06725
"8610","1",23273.065686000001733,197883.204557999997633,452687.09375,0.14286
"8611","1",23273.565686000001733,197883.204557999997633,459119.93750,0.15850
"8612","1",23274.065686000001733,197883.204557999997633,466864.40625,0.10000
"8613","1",23274.565686000001733,197883.204557999997633,459409.37500,0.11467
"8614","1",23275.065686000001733,197883.204557999997633,469365.09375,0.15789
"8615","1",23275.565686000001733,197883.204557999997633,470353.50000,0.06013
"8616","1",23276.065686000001733,197883.204557999997633,464276.09375,0.06095
"8617","1",23276.565686000001733,197883.204557999997633,426327.34375,0.09785
"8618","1",23277.065686000001733,197883.204557999997633,410648.06250,0.28854
"8619","1",23277.565686000001733,197883.204557999997633,435380.03125,0.11467
"8620","1",23278.065686000001733,197883.204557999997633,436310.65625,0.00196
"8621","1",23278.565686000001733,197883.204557999997633,438028.68750,0.22330
"8622","1",23279.065686000001733,197883.204557999997633,427208.96875,0.21070
"8623","1",23279.565686000001733,197883.204557999997633,450863.59375,0.18769
"8624","1",23280.065686000001733,197883.204557999997633,441741.81250,0.12921
"8625","1",23280.565686000001733,197883.204557999997633,454892.25000,0.14371
"8626","1",23281.065686000001733,197883.204557999997633,452420.78125,0.14428
"8627","1",23281.565686000001733,197883.204557999997633,457514.40625,0.11340
"8628","1",23282.065686000001733,197883.204557999997633,462266.50000,0.00791
"8629","1",23282.565686000001733,197883.204557999997633,457153.68750,0.08966
"8630","1",23283.065686000001733,197883.204557999997633,468208.56250,0.12997
"8631","1",23283.565686000001733,197883.204557999997633,461228.84375,0.12593
"8632","1",23284.065686000001733,197883.204557999997633,461365.34375,0.16796
"8633","1",23284.565686000001733,197883.204557999997633,453028.65625,0.11162
"8634","1",23285.065686000001733,197883.204557999997633,454003.50000,0.19363
"8635","1",23285.565686000001733,197883.204557999997633,467447.37500,0.11111
"8636","1",23286.065686000001733,197883.204557999997633,460936.56250,0.18873
"8637","1",23286.565686000001733,197883.204557999997633,456875.50000,0.17742
"8638","1",23287.065686000001733,197883.204557999997633,449959.65625,0.21579
"8639","1",23287.565686000001733,197883.204557999997633,451080.96875,0.11881
"8640","1",23288.065686000001733,197883.204557999997633,455046.90625,0.14512
"8641","1",23288.565686000001733,197883.204557999997633,456300.34375,0.15108
"8642","1",23289.065686000001733,197883.204557999997633,464284.78125,0.25905
"8643","1",23289.565686000001733,197883.204557999997633,454351.84375,0.17479
"8644","1",23290.065686000001733,197883.204557999997633,457154.18750,0.12082
"8645","1",23290.565686000001733,197883.204557999997633,450333.03125,0.23894
"8646","1",23291.065686000001733,197883.204557999997633,440366.90625,0.09463
"8647","1",23291.565686000001733,197883.204557999997633,447459.40625,0.13876
"8648","1",23292.065686000001733,197883.204557999997633,448413.75000,0.16393
"8649","1",23292.565686000001733,197883.204557999997633,444492.34375,0.14286
"8650","1",23293.065686000001733,197883.204557999997633,444500.62500,0.17112
"8651","1",23293.565686000001733,197883.204557999997633,446547.84375,0.16710
"8652","1",23294.065686000001733,197883.204557999997633,445498.84375,0.17493
"8653","1",23294.565686000001733,197883.204557999997633,439833.18750,0.12272
"8654","1",23295.065686000001733,197883.204557999997633,454321.81250,0.13776
"8655","1",23295.565686000001733,197883.204557999997633,449223.25000,0.21037
"8656","1",23296.065686000001733,197883.204557999997633,446302.21875,0.03782
"8657","1",23296.565686000001733,197883.204557999997633,431804.12500,0.12105
"8658","1",23297.065686000001733,197883.204557999997633,455608.71875,0.14745
"8659","1",23297.565686000001733,197883.204557999997633,429124.75000,0.14430
"8660","1",23298.065686000001733,197883.204557999997633,436696.46875,0.18207
"8661","1",23298.565686000001733,197883.204557999997633,448545.46875,0.10345
"8662","1",23299.065686000001733,197883.204557999997633,449242.18750,0.08401
"8663","1",23299.565686000001733,197883.204557999997633,470598.34375,0.15104
"8664","1",23300.065686000001733,197883.204557999997633,470648.28125,0.10256
"8665","1",23300.565686000001733,197883.204557999997633,467278.46875,0.05400
"8666","1",23301.065686000001733,197883.204557999997633,469941.34375,0.15616
"8667","1",23301.565686000001733,197883.204557999997633,467086.53125,0.13092
"8668","1",23302.065686000001733,197883.204557999997633,466747.65625,0.18343
"8669","1",23302.565686000001733,197883.204557999997633,466408.96875,0.19318
"8670","1",23303.065686000001733,197883.204557999997633,459266.56250,0.20235
"8671","1",23303.565686000001733,197883.204557999997633,467611.68750,0.11944
"8672","1",23304.065686000001733,197883.204557999997633,434268.53125,0.17308
"8673","1",23304.565686000001733,197883.204557999997633,444963.78125,0.16442
"8674","1",23305.065686000001733,197883.204557999997633,449811.12500,0.10309
"8675","1",23305.565686000001733,197883.204557999997633,453146.15625,0.14136
"8676","1",23306.065686000001733,197883.204557999997633,455278.96875,0.13784
"8677","1",23306.565686000001733,197883.204557999997633,450300.34375,0.10280
"8678","1",23307.065686000001733,197883.204557999997633,447507.84375,0.10670
"8679","1",23307.565686000001733,197883.204557999997633,437211.28125,0.15476
"8680","1",23308.065686000001733,197883.204557999997633,463065.81250,0.16332
"8681","1",23308.565686000001733,197883.204557999997633,422796.00000,0.16614
"8682","1",23309.065686000001733,197883.204557999997633,445650.31250,0.13228
"8683","1",23309.565686000001733,197883.204557999997633,428927.62500,0.20231
"8684","1",23310.065686000001733,197883.204557999997633,412331.18750,0.13587
"8685","1",23310.565686000001733,197883.204557999997633,396342.25000,0.27273
"8686","1",23311.065686000001733,197883.204557999997633,445792.65625,0.19512
"8687","1",23311.565686000001733,197883.204557999997633,427950.03125,0.31302
"8688","1",23312.065686000001733,197883.204557999997633,432935.75000,0.35574
"8689","1",23312.565686000001733,197883.204557999997633,408840.28125,0.33746
"8690","1",23313.065686000001733,197883.204557999997633,452874.56250,0.34177
"8691","1",23313.565686000001733,197883.204557999997633,426139.90625,0.23429
"8692","1",23314.065686000001733,197883.204557999997633,432119.84375,0.21264
"8693","1",23314.565686000001733,197883.204557999997633,398200.81250,0.25217
"8694","1",23315.065686000001733,197883.204557999997633,462214.93750,0.34524
"8695","1",23315.565686000001733,197883.204557999997633,445691.84375,0.32226
"8696","1",23316.065686000001733,197883.204557999997633,450057.25000,0.35238
"8697","1",23316.565686000001733,197883.204557999997633,442208.37500,0.51485
"8698","1",23317.065686000001733,197883.204557999997633,459240.81250,0.33333
"8699","1",23317.565686000001733,197883.204557999997633,415359.75000,0.35423
"8700","1",23318.065686000001733,197883.204557999997633,366079.00000,0.46259
"8701","1",23318.565686000001733,197883.204557999997633,388119.06250,0.22527
"8702","1",23319.065686000001733,197883.204557999997633,383810.21875,0.33115
"8703","1",23319.565686000001733,197883.204557999997633,381762.53125,0.25949
"8704","1",23320.065686000001733,197883.204557999997633,375163.81250,0.23669
"8705","1",23320.565686000001733,197883.204557999997633,187504.82813,0.25316
"8706","1",23321.065686000001733,197883.204557999997633,325603.93750,0.32168
"8707","1",23321.565686000001733,197883.204557999997633,295632.37500,0.24765
"8708","1",23322.065686000001733,197883.204557999997633,456011.03125,0.30189
"8709","1",23322.565686000001733,197883.204557999997633,373238.40625,0.28000
"8710","1",23323.065686000001733,197883.204557999997633,364891.12500,0.24865
"8750","1",23236.565686000001733,197882.704557999997633,432433.96875,0.18824
"8751","1",23237.065686000001733,197882.704557999997633,433989.03125,0.20735
"8752","1",23237.565686000001733,197882.704557999997633,436916.81250,0.24629
"8753","1",23238.065686000001733,197882.704557999997633,459419.71875,0.21194
"8754","1",23238.565686000001733,197882.704557999997633,442141.15625,0.18414
"8755","1",23239.065686000001733,197882.704557999997633,441909.12500,0.14066
"8756","1",23239.565686000001733,197882.704557999997633,419325.25000,0.21039
"8757","1",23240.065686000001733,197882.704557999997633,416545.65625,0.13514
"8758","1",23240.565686000001733,197882.704557999997633,419209.31250,0.16511
"8759","1",23241.065686000001733,197882.704557999997633,439025.50000,0.08019
"8760","1",23241.565686000001733,197882.704557999997633,421905.75000,0.17134
"8761","1",23242.065686000001733,197882.704557999997633,428629.96875,0.23839
"8762","1",23242.565686000001733,197882.704557999997633,441909.12500,0.33829
"8763","1",23243.065686000001733,197882.704557999997633,450371.28125,0.27143
"8764","1",23243.565686000001733,197882.704557999997633,440229.84375,0.24324
"8765","1",23244.065686000001733,197882.704557999997633,443696.18750,0.15789
"8766","1",23244.565686000001733,197882.704557999997633,444664.90625,0.15333
"8767","1",23245.065686000001733,197882.704557999997633,440894.03125,0.14557
"8768","1",23245.565686000001733,197882.704557999997633,444904.06250,0.13514
"8769","1",23246.065686000001733,197882.704557999997633,421921.46875,0.15301
"8770","1",23246.565686000001733,197882.704557999997633,439569.71875,0.15909
"8771","1",23247.065686000001733,197882.704557999997633,420279.31250,0.27052
"8772","1",23247.565686000001733,197882.704557999997633,411886.00000,0.26284
"8773","1",23248.065686000001733,197882.704557999997633,419597.71875,0.25816
"8774","1",23248.565686000001733,197882.704557999997633,414858.65625,0.14568
"8775","1",23249.065686000001733,197882.704557999997633,383444.75000,0.31429
"8776","1",23249.565686000001733,197882.704557999997633,372476.56250,0.30699
"8777","1",23250.065686000001733,197882.704557999997633,436071.53125,0.19107
"8778","1",23250.565686000001733,197882.704557999997633,409219.12500,0.26506
"8779","1",23251.065686000001733,197882.704557999997633,219046.25000,0.25000
"8780","1",23251.565686000001733,197882.704557999997633,383410.40625,0.24064
"8781","1",23252.065686000001733,197882.704557999997633,356212.37500,0.33770
"8782","1",23252.565686000001733,197882.704557999997633,389316.43750,0.29836
"8783","1",23253.065686000001733,197882.704557999997633,361732.37500,0.35032
"8784","1",23253.565686000001733,197882.704557999997633,430649.78125,0.27378
"8785","1",23254.065686000001733,197882.704557999997633,421945.40625,0.21951
"8786","1",23254.565686000001733,197882.704557999997633,363416.50000,0.22946
"8787","1",23255.065686000001733,197882.704557999997633,421515.96875,0.35971
"8788","1",23255.565686000001733,197882.704557999997633,428287.59375,0.16195
"8789","1",23256.065686000001733,197882.704557999997633,466103.90625,0.21900
"8790","1",23256.565686000001733,197882.704557999997633,453065.09375,0.26901
"8791","1",23257.065686000001733,197882.704557999997633,360830.21875,0.32026
"8792","1",23257.565686000001733,197882.704557999997633,345354.81250,0.21591
"8793","1",23258.065686000001733,197882.704557999997633,278393.53125,0.20112
"8794","1",23258.565686000001733,197882.704557999997633,394237.18750,0.30435
"8795","1",23259.065686000001733,197882.704557999997633,402194.46875,0.21739
"8796","1",23259.565686000001733,197882.704557999997633,415823.93750,0.27160
"8797","1",23260.065686000001733,197882.704557999997633,419074.65625,0.20907
"8798","1",23260.565686000001733,197882.704557999997633,417520.34375,0.29375
"8799","1",23261.065686000001733,197882.704557999997633,417028.56250,0.30573
"8800","1",23261.565686000001733,197882.704557999997633,412048.78125,0.16425
"8801","1",23262.065686000001733,197882.704557999997633,414530.78125,0.40288
"8802","1",23262.565686000001733,197882.704557999997633,419806.71875,0.19774
"8803","1",23263.065686000001733,197882.704557999997633,395982.34375,0.26214
"8804","1",23263.565686000001733,197882.704557999997633,431439.53125,0.25731
"8805","1",23264.065686000001733,197882.704557999997633,433038.84375,0.23429
"8806","1",23264.565686000001733,197882.704557999997633,406958.65625,0.18135
"8807","1",23265.065686000001733,197882.704557999997633,407783.09375,0.21368
"8808","1",23265.565686000001733,197882.704557999997633,442131.96875,0.08612
"8809","1",23266.065686000001733,197882.704557999997633,429314.56250,0.20652
"8810","1",23266.565686000001733,197882.704557999997633,433816.84375,0.18182
"8811","1",23267.065686000001733,197882.704557999997633,445254.00000,0.15789
"8812","1",23267.565686000001733,197882.704557999997633,447975.06250,0.29483
"8813","1",23268.065686000001733,197882.704557999997633,452358.37500,0.24000
"8814","1",23268.565686000001733,197882.704557999997633,457842.03125,0.14286
"8815","1",23269.065686000001733,197882.704557999997633,423715.71875,0.11380
"8816","1",23269.565686000001733,197882.704557999997633,456151.18750,0.16543
"8817","1",23270.065686000001733,197882.704557999997633,451915.59375,0.09489
"8818","1",23270.565686000001733,197882.704557999997633,439362.56250,0.15306
"8819","1",23271.065686000001733,197882.704557999997633,458131.84375,0.12315
"8820","1",23271.565686000001733,197882.704557999997633,450261.46875,0.08444
"8821","1",23272.065686000001733,197882.704557999997633,460741.53125,0.08440
"8822","1",23272.565686000001733,197882.704557999997633,458136.50000,0.15077
"8823","1",23273.065686000001733,197882.704557999997633,450154.15625,0.21898
"8824","1",23273.565686000001733,197882.704557999997633,465563.31250,0.23364
"8825","1",23274.065686000001733,197882.704557999997633,458623.96875,0.19429
"8826","1",23274.565686000001733,197882.704557999997633,461969.81250,0.06557
"8827","1",23275.065686000001733,197882.704557999997633,465070.78125,0.16800
"8828","1",23275.565686000001733,197882.704557999997633,470144.18750,0.11548
"8829","1",23276.065686000001733,197882.704557999997633,464888.84375,0.03564
"8830","1",23276.565686000001733,197882.704557999997633,447480.25000,0.07126
"8831","1",23277.065686000001733,197882.704557999997633,410811.90625,0.15951
"8832","1",23277.565686000001733,197882.704557999997633,443712.78125,0.19251
"8833","1",23278.065686000001733,197882.704557999997633,437178.06250,0.21324
"8834","1",23278.565686000001733,197882.704557999997633,431508.28125,0.12791
"8835","1",23279.065686000001733,197882.704557999997633,441125.84375,0.16000
"8836","1",23279.565686000001733,197882.704557999997633,453027.12500,0.19186
"8837","1",23280.065686000001733,197882.704557999997633,449795.40625,0.21283
"8838","1",23280.565686000001733,197882.704557999997633,458884.34375,0.12312
"8839","1",23281.065686000001733,197882.704557999997633,458890.93750,0.20408
"8840","1",23281.565686000001733,197882.704557999997633,460867.75000,0.11392
"8841","1",23282.065686000001733,197882.704557999997633,453708.65625,0.11565
"8842","1",23282.565686000001733,197882.704557999997633,461489.50000,0.16667
"8843","1",23283.065686000001733,197882.704557999997633,463763.12500,0.09132
"8844","1",23283.565686000001733,197882.704557999997633,462297.50000,0.12535
"8845","1",23284.065686000001733,197882.704557999997633,462606.46875,0.14286
"8846","1",23284.565686000001733,197882.704557999997633,465636.06250,0.11436
"8847","1",23285.065686000001733,197882.704557999997633,452793.56250,0.12698
"8848","1",23285.565686000001733,197882.704557999997633,448232.12500,0.12579
"8849","1",23286.065686000001733,197882.704557999997633,457975.68750,0.10825
"8850","1",23286.565686000001733,197882.704557999997633,462386.65625,0.09220
"8851","1",23287.065686000001733,197882.704557999997633,460348.96875,0.13514
"8852","1",23287.565686000001733,197882.704557999997633,443876.78125,0.17327
"8853","1",23288.065686000001733,197882.704557999997633,456855.25000,0.07765
"8854","1",23288.565686000001733,197882.704557999997633,454806.34375,0.07895
"8855","1",23289.065686000001733,197882.704557999997633,443762.28125,0.14943
"8856","1",23289.565686000001733,197882.704557999997633,451009.34375,0.17994
"8857","1",23290.065686000001733,197882.704557999997633,444006.06250,0.16667
"8858","1",23290.565686000001733,197882.704557999997633,447115.59375,0.13873
"8859","1",23291.065686000001733,197882.704557999997633,451796.81250,0.14063
"8860","1",23291.565686000001733,197882.704557999997633,457871.50000,0.16145
"8861","1",23292.065686000001733,197882.704557999997633,450143.40625,0.14124
"8862","1",23292.565686000001733,197882.704557999997633,451016.62500,0.10881
"8863","1",23293.065686000001733,197882.704557999997633,452533.71875,0.08837
"8864","1",23293.565686000001733,197882.704557999997633,461767.21875,0.13253
"8865","1",23294.065686000001733,197882.704557999997633,443721.25000,0.12690
"8866","1",23294.565686000001733,197882.704557999997633,446706.62500,0.10648
"8867","1",23295.065686000001733,197882.704557999997633,460089.50000,0.09824
"8868","1",23295.565686000001733,197882.704557999997633,465895.84375,0.13000
"8869","1",23296.065686000001733,197882.704557999997633,455983.59375,0.17677
"8870","1",23296.565686000001733,197882.704557999997633,462235.25000,0.09955
"8871","1",23297.065686000001733,197882.704557999997633,448575.12500,0.18500
"8872","1",23297.565686000001733,197882.704557999997633,460852.62500,0.11458
"8873","1",23298.065686000001733,197882.704557999997633,458296.34375,0.12000
"8874","1",23298.565686000001733,197882.704557999997633,461147.09375,0.10938
"8875","1",23299.065686000001733,197882.704557999997633,455304.56250,0.11169
"8876","1",23299.565686000001733,197882.704557999997633,460826.25000,0.14815
"8877","1",23300.065686000001733,197882.704557999997633,451584.65625,0.10740
"8878","1",23300.565686000001733,197882.704557999997633,468438.75000,0.11271
"8879","1",23301.065686000001733,197882.704557999997633,470521.31250,0.14986
"8880","1",23301.565686000001733,197882.704557999997633,468860.34375,0.16712
"8881","1",23302.065686000001733,197882.704557999997633,456821.81250,0.11169
"8882","1",23302.565686000001733,197882.704557999997633,464776.37500,0.12929
"8883","1",23303.065686000001733,197882.704557999997633,455905.18750,0.16095
"8884","1",23303.565686000001733,197882.704557999997633,465195.28125,0.16539
"8885","1",23304.065686000001733,197882.704557999997633,460462.18750,0.18734
"8886","1",23304.565686000001733,197882.704557999997633,457857.59375,0.11872
"8887","1",23305.065686000001733,197882.704557999997633,459262.46875,0.08879
"8888","1",23305.565686000001733,197882.704557999997633,449656.34375,0.08009
"8889","1",23306.065686000001733,197882.704557999997633,456134.18750,0.08920
"8890","1",23306.565686000001733,197882.704557999997633,445321.62500,0.10761
"8891","1",23307.065686000001733,197882.704557999997633,428656.78125,0.19672
"8892","1",23307.565686000001733,197882.704557999997633,458115.75000,0.11178
"8893","1",23308.065686000001733,197882.704557999997633,430029.15625,0.20635
"8894","1",23308.565686000001733,197882.704557999997633,332669.03125,0.12861
"8895","1",23309.065686000001733,197882.704557999997633,427072.59375,0.13228
"8896","1",23309.565686000001733,197882.704557999997633,444160.37500,0.26115
"8897","1",23310.065686000001733,197882.704557999997633,438612.43750,0.17221
"8898","1",23310.565686000001733,197882.704557999997633,407271.62500,0.24661
"8899","1",23311.065686000001733,197882.704557999997633,390616.31250,0.30588
"8900","1",23311.565686000001733,197882.704557999997633,386437.40625,0.21667
"8901","1",23312.065686000001733,197882.704557999997633,392000.56250,0.38356
"8902","1",23312.565686000001733,197882.704557999997633,453175.56250,0.29341
"8903","1",23313.065686000001733,197882.704557999997633,436352.31250,0.39672
"8904","1",23313.565686000001733,197882.704557999997633,461557.65625,0.34035
"8905","1",23314.065686000001733,197882.704557999997633,461642.50000,0.38019
"8906","1",23314.565686000001733,197882.704557999997633,455686.75000,0.47445
"8907","1",23315.065686000001733,197882.704557999997633,454425.68750,0.36634
"8908","1",23315.565686000001733,197882.704557999997633,429544.71875,0.34127
"8909","1",23316.065686000001733,197882.704557999997633,456168.56250,0.36420
"8910","1",23316.565686000001733,197882.704557999997633,404937.31250,0.33929
"8911","1",23317.065686000001733,197882.704557999997633,443348.31250,0.10053
"8912","1",23317.565686000001733,197882.704557999997633,427551.75000,0.40484
"8913","1",23318.065686000001733,197882.704557999997633,436587.40625,0.26882
"8914","1",23318.565686000001733,197882.704557999997633,350812.46875,0.31176
"8915","1",23319.065686000001733,197882.704557999997633,430771.28125,0.31548
"8916","1",23319.565686000001733,197882.704557999997633,373739.25000,0.23116
"8917","1",23320.065686000001733,197882.704557999997633,368706.12500,0.35192
"8918","1",23320.565686000001733,197882.704557999997633,440343.81250,0.28097
"8919","1",23321.065686000001733,197882.704557999997633,437111.59375,0.21900
"8920","1",23321.565686000001733,197882.704557999997633,421017.87500,0.29204
"8962","1",23236.065686000001733,197882.204557999997633,450930.65625,0.15903
"8963","1",23236.565686000001733,197882.204557999997633,431062.37500,0.20859
"8964","1",23237.065686000001733,197882.204557999997633,443729.71875,0.20231
"8965","1",23237.565686000001733,197882.204557999997633,414118.78125,0.15205
"8966","1",23238.065686000001733,197882.204557999997633,427833.09375,0.26222
"8967","1",23238.565686000001733,197882.204557999997633,402836.18750,0.22462
"8968","1",23239.065686000001733,197882.204557999997633,419363.62500,0.22796
"8969","1",23239.565686000001733,197882.204557999997633,419312.68750,0.27564
"8970","1",23240.065686000001733,197882.204557999997633,420700.09375,0.22222
"8971","1",23240.565686000001733,197882.204557999997633,427088.59375,0.14763
"8972","1",23241.065686000001733,197882.204557999997633,423916.15625,0.19218
"8973","1",23241.565686000001733,197882.204557999997633,419288.65625,0.20563
"8974","1",23242.065686000001733,197882.204557999997633,434946.68750,0.20930
"8975","1",23242.565686000001733,197882.204557999997633,450274.59375,0.25069
"8976","1",23243.065686000001733,197882.204557999997633,447628.18750,0.28161
"8977","1",23243.565686000001733,197882.204557999997633,447325.53125,0.17718
"8978","1",23244.065686000001733,197882.204557999997633,434434.21875,0.14765
"8979","1",23244.565686000001733,197882.204557999997633,434640.93750,0.15100
"8980","1",23245.065686000001733,197882.204557999997633,434864.12500,0.19794
"8981","1",23245.565686000001733,197882.204557999997633,443302.40625,0.16898
"8982","1",23246.065686000001733,197882.204557999997633,439101.09375,0.17889
"8983","1",23246.565686000001733,197882.204557999997633,430041.46875,0.14286
"8984","1",23247.065686000001733,197882.204557999997633,426252.21875,0.13067
"8985","1",23247.565686000001733,197882.204557999997633,428701.93750,0.18625
"8986","1",23248.065686000001733,197882.204557999997633,451864.03125,0.14139
"8987","1",23248.565686000001733,197882.204557999997633,439998.09375,0.16543
"8988","1",23249.065686000001733,197882.204557999997633,435488.43750,0.20205
"8989","1",23249.565686000001733,197882.204557999997633,437141.25000,0.16543
"8990","1",23250.065686000001733,197882.204557999997633,430160.81250,0.20787
"8991","1",23250.565686000001733,197882.204557999997633,381660.53125,0.26254
"8992","1",23251.065686000001733,197882.204557999997633,440555.62500,0.26225
"8993","1",23251.565686000001733,197882.204557999997633,428640.71875,0.23647
"8994","1",23252.065686000001733,197882.204557999997633,431098.90625,0.18905
"8995","1",23252.565686000001733,197882.204557999997633,401530.78125,0.28783
"8996","1",23253.065686000001733,197882.204557999997633,385750.43750,0.34385
"8997","1",23253.565686000001733,197882.204557999997633,368239.18750,0.27508
"8998","1",23254.065686000001733,197882.204557999997633,432458.93750,0.26596
"8999","1",23254.565686000001733,197882.204557999997633,428408.40625,0.34520
"9000","1",23255.065686000001733,197882.204557999997633,446372.93750,0.15681
"9001","1",23255.565686000001733,197882.204557999997633,411175.00000,0.25356
